,ID,City,Date,Circuit,id_containers,contentores,tipo,volume,percentagem,estado,notas,Recolhidos,Fora do Contentor,Uso Comercial,Latitude,Longitude
0,6d30fb8e,Portimão,2021-07-05,4,dce2e794,1,Rectangular c/ rodas,1000,0.5,Bom,,1,Não,Não,37.144729,-8.548999
1,b8c094dc,Portimão,2021-07-05,4,6c3e6f6e,2,Rectangular c/ rodas,1000,0.5,Bom,,2,Não,Não,37.144659,-8.551605
2,3f325f9c,Portimão,2021-07-05,2,50c9c5a1,3,Rectangular c/ rodas,1000,1.0,Bom,Recolheram 2,2,Não,Não,37.132873,-8.543445
3,02a231e4,Portimão,2021-07-05,4,8630ae90,4,Rectangular c/ rodas,1000,0.75,Bom,,4,Não,Não,37.145611,-8.552184
4,f1e7c3c6,Portimão,2021-07-05,4,ac851fd1,2,Rectangular c/ rodas,1000,0.75,Bom,,2,Não,Não,37.146479,-8.554225
5,810116c8,Portimão,2021-07-05,2,4f3389d6,2,Contentor semi-enterrado,3000,0.5,Bom,Levantam 1 de cada vez,2,Não,Não,37.132178,-8.542857
6,e02e3eea,Portimão,2021-07-05,4,d9b383b0,3,Rectangular c/ rodas,1000,0.75,Bom,,3,Não,Não,37.14639,-8.555024
7,4ffb81b5,Portimão,2021-07-05,2,1b60f72d,3,Contentor semi-enterrado,3000,0.75,Bom,"Recolheram 2, um a 75% e outro a 50%",2,Não,Não,37.131525,-8.543819
8,c28aa56d,Portimão,2021-07-05,4,50064dd5,1,Contentor semi-enterrado,3000,0.75,Bom,,1,Não,Não,37.146884,-8.558688
9,6b9203a7,Portimão,2021-07-05,2,95155c32,2,Contentor semi-enterrado,3000,0.75,Bom,"Recolheram, um a 75% e outro a 50%",2,Não,Não,37.131241,-8.54443
10,ec762cf9,Portimão,2021-07-05,4,9cd8e8bc,1,Contentor semi-enterrado,3000,0.75,Bom,,1,Não,Não,37.147146,-8.559262
11,6153140a,Portimão,2021-07-05,2,a4d4d238,2,Contentor semi-enterrado,3000,1.0,Bom,"Recolheram 1, apanharam monos e colocaram nos indiferenciado",2,Sim,Não,37.130493,-8.544502
12,3844032c,Portimão,2021-07-05,4,6c6804af,1,Rectangular c/ rodas,120,1.0,Bom,Restaurantes pontual,1,Não,Não,37.150846,-8.56302
13,b3c6a53e,Portimão,2021-07-05,2,5f4eaebb,2,Contentor semi-enterrado,3000,0.75,Bom,"Recolheram 2, um a 75, outro a 50%",2,Não,Não,37.130337,-8.54365
14,76a8ecf6,Portimão,2021-07-05,4,1818b7e7,3,Contentor semi-enterrado,3000,0.75,Bom,,3,Não,Não,37.149838,-8.562878
15,41cf7de0,Portimão,2021-07-05,2,272d2cb2,3,Contentor semi-enterrado,3000,0.75,Bom,"Recolheram 2, um a 50 e outro a 75",3,Não,Não,37.131436,-8.543421
16,7b776307,Portimão,2021-07-05,4,e763b75e,1,Contentor semi-enterrado,3000,0.5,Bom,,1,Não,Não,37.14848,-8.561535
17,f7afaacc,Portimão,2021-07-05,2,75b2a645,3,Contentor semi-enterrado,3000,1.0,Bom,"Recolheram 3. A 50, 75 e 100",3,Não,Não,37.131526,-8.541816
18,cad5a910,Portimão,2021-07-05,4,7dc71512,2,Rectangular c/ rodas,1000,1.0,Bom,Papel e cartão,2,Não,Não,37.148176,-8.559997
19,ebbf9ed3,Portimão,2021-07-05,4,f8c5d07c,2,Rectangular c/ rodas,1000,0.75,Bom,,2,Não,Não,37.147462,-8.558012
20,8d93db10,Portimão,2021-07-05,2,f1d37c41,2,Contentor semi-enterrado,3000,0.75,Bom,"Recolheram os dois. Um a 75, outro a 50",2,Não,Não,37.132542,-8.542214
21,1e5a7218,Portimão,2021-07-05,4,50d35fd6,2,Contentor semi-enterrado,3000,0.5,Bom,Não se encontravam muito cheios,2,Não,Não,37.146726,-8.558314
22,6846932d,Portimão,2021-07-05,2,e7b2576c,1,Contentor semi-enterrado,3000,0.75,Bom,,1,Não,Não,37.132794,-8.538279
23,77d4a99e,Portimão,2021-07-05,2,66be8acd,3,Contentor semi-enterrado,3000,0.75,Bom,Dois a 75,2,Não,Não,37.131685,-8.538739
24,b55ad507,Portimão,2021-07-05,2,f5e1a5d4,4,Contentor semi-enterrado,3000,0.75,Bom,"2 a 75%, 1 a 50%",3,Não,Não,37.130579,-8.539691
25,5f94eb77,Portimão,2021-07-05,2,9a8367b5,3,Contentor semi-enterrado,3000,0.75,Bom,"Dois a 75, um a 50",2,Não,Não,37.129647,-8.539728
26,11d94f4c,Portimão,2021-07-05,4,63e7e52b,3,Contentor semi-enterrado,3000,0.75,Bom,,3,Não,Não,37.144615,-8.560501
27,f33ab37b,Portimão,2021-07-05,4,3b7aeafd,2,Contentor semi-enterrado,3000,0.75,Bom,,2,Não,Não,37.144353,-8.559795
28,8018525c,Portimão,2021-07-05,2,113a890e,2,Contentor semi-enterrado,3000,0.5,Bom,Dois a 50%,2,Não,Não,37.13242,-8.538783
29,48f6e238,Portimão,2021-07-05,2,766ee8c9,3,Contentor semi-enterrado,3000,0.5,Bom,Dois a 50,3,Não,Não,37.132302,-8.540695
30,e0962364,Portimão,2021-07-05,4,d43e3229,1,Contentor semi-enterrado,3000,0.75,Bom,Roupas,1,Não,Não,37.144623,-8.558955
31,2943ba54,Portimão,2021-07-05,2,93008abb,2,Contentor semi-enterrado,3000,1.0,Bom,"Um a 100, um a 75",2,Não,Não,37.13144,-8.540291
32,a48969ab,Portimão,2021-07-05,4,f18fccfa,2,Contentor semi-enterrado,3000,0.0,Bom,,2,Não,Não,37.14357,-8.557785
33,a9aa583e,Portimão,2021-07-05,4,79fdbdde,2,Rectangular c/ rodas,1000,1.0,Bom,,2,Não,Não,37.143577,-8.559097
34,36d2e07f,Portimão,2021-07-05,4,e3ccdfba,1,Contentor semi-enterrado,3000,0.75,Bom,,1,Não,Não,37.143196,-8.556214
35,612ead32,Portimão,2021-07-05,2,5d4f24d2,4,Contentor semi-enterrado,3000,0.75,Bom,"Um a 75, um a 50",2,Não,Não,37.129943,-8.540896
36,049d0ec0,Portimão,2021-07-05,4,bf4394e2,2,Contentor semi-enterrado,3000,0.75,Bom,Um está cheio e outro não está,1,Não,Não,37.144829,-8.556207
37,91d50a32,Portimão,2021-07-05,2,61029cfa,1,Contentor semi-enterrado,3000,0.5,Bom,,1,Não,Não,37.129979,-8.542106
38,50ad790f,Portimão,2021-07-05,4,82bfc46f,1,Rectangular c/ rodas,1000,0.75,Bom,,1,Não,Não,37.144902,-8.556175
39,7e0abc7c,Portimão,2021-07-05,4,79df299f,1,Contentor semi-enterrado,3000,0.0,Bom,Vazio,0,Não,Não,37.144352,-8.552237
40,a387c38b,Portimão,2021-07-05,2,30e1b7cb,2,Contentor semi-enterrado,3000,0.5,Razoável,Dois a 50%. Contentor quebrado no cimo.,2,Não,Não,37.128886,-8.542745
41,7b6f37e8,Portimão,2021-07-05,4,ee0eb456,1,Rectangular c/ rodas,1000,1.0,Bom,,1,Não,Não,37.143892,-8.55232
42,6c7f75f2,Portimão,2021-07-05,4,2be5035a,1,Contentor semi-enterrado,3000,0.75,Bom,,1,Não,Não,37.144026,-8.553766
43,34b794a8,Portimão,2021-07-05,2,37fac70f,2,Contentor semi-enterrado,3000,0.5,Bom,1 a 50%,1,Não,Não,37.127547,-8.543245
44,0bfc83ca,Portimão,2021-07-05,4,8f6e3594,2,Rectangular c/ rodas,1000,1.0,Bom,,2,Não,Não,37.143073,-8.553542
45,bffb2740,Portimão,2021-07-05,2,61f119e6,2,Contentor semi-enterrado,3000,1.0,Bom,"Um a 100, um a 50%",2,Não,Não,37.128732,-8.542508
46,7e6a64a1,Portimão,2021-07-05,4,5c99e8e3,1,Rectangular c/ rodas,1000,1.0,Bom,,1,Não,Não,37.141079,-8.551498
47,485a2295,Portimão,2021-07-05,4,32f67da5,1,Contentor semi-enterrado,3000,0.75,Bom,,1,Não,Não,37.141778,-8.550207
48,d0287f6b,Portimão,2021-07-05,2,6e5ff711,2,Contentor semi-enterrado,3000,0.5,Bom,Duas a 50%,2,Não,Não,37.127061,-8.544296
49,c5f15d82,Portimão,2021-07-05,4,93f0d7f8,2,Contentor semi-enterrado,3000,0.75,Bom,,2,Não,Não,37.142303,-8.550382
50,6bb01f46,Portimão,2021-07-05,2,3249b7f8,3,Contentor semi-enterrado,3000,0.75,Bom,"Um a 75, dois a 50%",3,Não,Não,37.127888,-8.545758
51,87a58186,Portimão,2021-07-05,4,9c85156b,1,Contentor semi-enterrado,3000,1.0,Bom,,1,Não,Não,37.143544,-8.550435
52,56d95bc9,Portimão,2021-07-05,4,f8effd42,2,Rectangular c/ rodas,1000,0.75,Bom,Junto a ecoponto,2,Não,Não,37.142799,-8.552139
53,9dba4ce4,Portimão,2021-07-05,4,71e046b3,2,Contentor semi-enterrado,3000,0.75,Bom,Lixo em redor. Não é limpo,2,Sim,Não,37.142138,-8.554214
54,d0108303,Portimão,2021-07-05,2,3f77a594,1,Contentor semi-enterrado,3000,0.5,Bom,"Escola perto fechada, costuma encher",1,Não,Não,37.127388,-8.539982
55,3d6108cc,Portimão,2021-07-05,2,8d24f7bf,3,Contentor semi-enterrado,3000,0.75,Bom,"Recolheram 2. Um a 75, outro a 50%",2,Não,Não,37.125675,-8.540502
56,f8b6357b,Portimão,2021-07-05,4,059659b7,1,Contentor semi-enterrado,3000,0.75,Bom,Ilha ecológica limpa,1,Não,Não,37.141262,-8.552657
57,c281371e,Portimão,2021-07-05,4,f6b1a410,3,Rectangular c/ rodas,1000,0.5,Bom,Lixo em redor. Monos,3,Sim,Não,37.138994,-8.554458
58,f9779980,Portimão,2021-07-05,2,057acc32,2,Contentor semi-enterrado,3000,0.5,Bom,Recolheram um a 50%,2,Não,Não,37.125489,-8.541853
59,d40f9bcc,Portimão,2021-07-05,4,daf30b0c,1,Contentor semi-enterrado,3000,1.0,Bom,,1,Não,Não,37.140729,-8.556175
60,e378c59f,Portimão,2021-07-05,2,a5cfd07b,2,Contentor semi-enterrado,3000,0.5,Bom,Dois a 50%,2,Não,Não,37.126149,-8.538172
61,74f12452,Portimão,2021-07-05,4,dd90c1d4,1,Contentor semi-enterrado,3000,0.75,Bom,Ilha ecológica bem conservada,1,Não,Não,37.140418,-8.559351
62,74f12452,Portimão,2021-07-05,4,6c6f68c8,2,Contentor semi-enterrado,3000,0.75,Bom,,2,Não,Não,37.140418,-8.559351
63,6fdeda4e,Portimão,2021-07-05,2,58eff08c,2,Contentor semi-enterrado,3000,0.75,Bom,"Um a 75, relva à beira",1,Sim,Não,37.122883,-8.535954
64,272888a5,Portimão,2021-07-05,4,58f2988c,1,Contentor semi-enterrado,3000,0.75,Bom,2 mas só 1 foi realizado,1,Não,Não,37.141353,-8.560623
65,1dd1950c,Portimão,2021-07-05,2,3f072c78,3,Contentor semi-enterrado,3000,1.0,Bom,"Um a 100, dois a 75",3,Não,Não,37.124682,-8.536359
66,8bea72a1,Portimão,2021-07-05,4,7641098f,2,Contentor semi-enterrado,3000,0.75,Bom,Óleos em garrafoes,2,Não,Não,37.14185,-8.561364
67,affedcfd,Portimão,2021-07-05,2,6c9c0547,1,Contentor semi-enterrado,3000,0.75,Bom,,1,Não,Não,37.126451,-8.536474
68,497941dc,Portimão,2021-07-05,4,902ffdf3,1,Contentor semi-enterrado,3000,0.75,Bom,Lixo em volta do contentor. 2 contentores só um foi recolhido,1,Sim,Não,37.142862,-8.561738
69,8707a7c9,Portimão,2021-07-05,2,405b1080,3,Contentor semi-enterrado,3000,0.5,Bom,Os três a 50%,3,Não,Não,37.127525,-8.53479
70,226c309d,Portimão,2021-07-05,4,98d08f10,2,Contentor semi-enterrado,3000,0.75,Bom,,2,Não,Não,37.142006,-8.563126
71,a85a129c,Portimão,2021-07-05,4,0e9e4df9,2,Contentor semi-enterrado,3000,1.0,Bom,Ruído após 23h,2,Não,Não,37.140522,-8.562302
72,d99d23fa,Portimão,2021-07-05,2,e204daa4,3,Contentor semi-enterrado,3000,0.75,Bom,"Dois recolhidos. Um a 75, um a 50%",2,Não,Não,37.126369,-8.535894
73,8184b756,Portimão,2021-07-05,4,b1f214b9,3,Contentor semi-enterrado,3000,0.75,Bom,2 visitados e 1 recolhido,1,Não,Não,37.139923,-8.560084
74,b128a905,Portimão,2021-07-05,2,d18899e6,2,Contentor semi-enterrado,3000,0.5,Bom,Recolheram um a 50,1,Não,Não,37.123959,-8.537027
75,11197ad2,Portimão,2021-07-05,2,6354aabe,2,Contentor semi-enterrado,3000,0.75,Bom,Recolheram 1. Demoraram mais porque tiveram de recolher vidro e partir.,1,Não,Não,37.126055,-8.537357
76,5eb8a47a,Portimão,2021-07-05,2,c9c72c47,2,Contentor semi-enterrado,3000,0.75,Bom,"Recolheram dois. Um a 75, um a 25. Recolheram o de 25 para não ficar a cheirar mal.",2,Não,Não,37.127267,-8.538574
77,de2f7104,Portimão,2021-07-05,2,3fe7ac04,1,Contentor semi-enterrado,3000,0.75,Bom,,1,Não,Não,37.12774,-8.537411
78,df936b8a,Portimão,2021-07-05,2,1a036895,1,Contentor semi-enterrado,3000,0.5,Bom,Um a 50%,1,Não,Não,37.128131,-8.538822
79,260b35ea,Portimão,2021-07-05,2,dc72eb79,2,Contentor semi-enterrado,3000,1.0,Bom,"Uma a 100, outra a 75",2,Não,Não,37.128464,-8.539873
80,12f49b02,Portimão,2021-07-05,2,1976b388,2,Rectangular c/ rodas,1000,0.25,Bom,"Recolheram 1. Um a 50, outro só tinha um saco",1,Não,Não,37.127377,-8.531184
81,a4d7bf0d,Portimão,2021-07-05,2,a78c2b6c,1,Rectangular c/ rodas,1000,1.0,Bom,,1,Não,Não,37.129541,-8.531811
82,70e849b6,Portimão,2021-07-05,2,193efa5f,2,Contentor semi-enterrado,3000,0.5,Bom,Dois a 50%,2,Não,Não,37.126481,-8.534424
83,c6650c94,Portimão,2021-07-05,2,06958ef0,3,Rectangular c/ rodas,1000,1.0,Bom,Os 3 a 100%,3,Não,Não,37.129745,-8.533846
84,93763d44,Portimão,2021-07-05,4,64dec7f7,1,Rectangular c/ rodas,1000,0.5,Bom,,1,Não,Não,37.142141,-8.564316
85,ccf96395,Portimão,2021-07-05,4,70fbd034,1,Contentor semi-enterrado,3000,0.75,Bom,,1,Não,Não,37.145627,-8.564521
86,f88abfc1,Portimão,2021-07-05,2,d325816b,3,Contentor semi-enterrado,3000,0.5,Bom,"Recolheram 1, a 50%. Tem três poços mas um está encerrado",1,Não,Não,37.130725,-8.53507
87,879e20c6,Portimão,2021-07-05,4,5b921356,1,Contentor semi-enterrado,3000,0.5,Bom,Afastado de prédios.,1,Não,Não,37.145893,-8.56317
88,fb1ffede,Portimão,2021-07-05,2,717e780f,3,Contentor semi-enterrado,3000,0.75,Bom,"Recolheram 2. Um a 75, um a 50%",2,Não,Não,37.129677,-8.53405
89,9c2e3613,Portimão,2021-07-05,4,c40df902,1,Contentor semi-enterrado,3000,0.0,Bom,Não recolh,0,Não,Não,37.144898,-8.565498
90,cb4542c9,Portimão,2021-07-05,4,b90b7f2d,1,Rectangular c/ rodas,1000,0.0,Bom,NAo recolhido,0,Não,Não,37.149864,-8.567631
91,c32b2e3e,Portimão,2021-07-05,2,1f015167,2,Rectangular c/ rodas,3000,0.75,Bom,Os dois a 75,2,Não,Não,37.129393,-8.535592
92,dbfbf7af,Portimão,2021-07-05,4,62f71bac,1,Contentor semi-enterrado,1000,0.5,Bom,Zona rural,1,Não,Não,37.150582,-8.568328
93,becb43b3,Portimão,2021-07-05,4,b17ebc17,2,Rectangular c/ rodas,1000,0.75,Razoável,Ilha . Zona i,2,Não,Não,37.148926,-8.568421
94,de5f7980,Portimão,2021-07-05,2,0c608433,3,Rectangular c/ rodas,3000,0.5,Bom,Recolheram 2. Os dois a 50%,2,Não,Não,37.129204,-8.537198
95,9542fa1c,Portimão,2021-07-05,4,1ba81e9b,1,Rectangular c/ rodas,1000,1.0,Razoável,Ruído. Caes,1,Não,Não,37.144481,-8.566049
96,6ca3adc2,Portimão,2021-07-05,4,b23a7538,1,Contentor semi-enterrado,3000,1.0,Bom,,1,Não,Não,37.143769,-8.56338
97,0b7f57d6,Portimão,2021-07-05,4,3cd4120e,2,Contentor semi-enterrado,3000,0.75,Bom,Em3 recolheram 2,2,Não,Não,37.144286,-8.562435
98,52271dbc,Portimão,2021-07-05,2,6177bcc5,1,Rectangular c/ rodas,1000,0.75,Bom,,1,Não,Não,37.134442,-8.538858
99,970147c6,Portimão,2021-07-05,2,e4dcc008,3,Contentor semi-enterrado,3000,1.0,Razoável,"Dois a 100, um a 75. Um está quebrado no topo.",3,Não,Não,37.134617,-8.537836
100,4fffb89b,Portimão,2021-07-05,4,df6444b4,1,Rectangular c/ rodas,1000,1.0,Bom,Junto a prédio e zona comercial,1,Não,Sim,37.138952,-8.556812
101,f13f23a6,Portimão,2021-07-05,4,3689adeb,1,Contentor semi-enterrado,3000,0.75,Bom,Zona residencial. Ruido,1,Não,Não,37.137111,-8.554262
102,4787166d,Portimão,2021-07-05,4,6952ac2f,1,Rectangular c/ rodas,1000,0.75,Bom,,1,Não,Não,37.136459,-8.55484
103,78d62a8f,Portimão,2021-07-05,2,5e8695c3,2,Contentor semi-enterrado,3000,0.75,Bom,"Um a 75, um a 50",2,Não,Não,37.135332,-8.537616
104,a0ec00e3,Portimão,2021-07-05,4,e28bc597,1,Contentor semi-enterrado,3000,0.5,Bom,,1,Não,Não,37.136711,-8.560235
105,68261622,Portimão,2021-07-06,4,0585fa57,1,Contentor semi-enterrado,3000,1.0,Bom,,1,Não,Não,37.136895,-8.562653
106,6b5ead61,Portimão,2021-07-06,2,63ee9bf7,2,Contentor semi-enterrado,3000,0.5,Razoável,Dois a 50. Um está quebrado no topo.,2,Não,Não,37.134563,-8.536686
107,6f41b518,Portimão,2021-07-06,4,88114f77,1,Contentor semi-enterrado,3000,0.0,Bom,Não houve recolha,0,Não,Não,37.137197,-8.562657
108,4afbcc41,Portimão,2021-07-06,4,cc3db6f6,1,Contentor semi-enterrado,3000,0.0,Bom,Não houve,0,Não,Não,37.135813,-8.564347
109,18dc81e0,Portimão,2021-07-06,2,27e44ad4,2,Contentor semi-enterrado,3000,0.5,Bom,"Recolheram 1, a 50",1,Não,Não,37.13294,-8.536643
110,36cf1333,Portimão,2021-07-06,4,84455f2d,2,Contentor semi-enterrado,3000,0.5,Razoável,Colocamos razoável pq uns dos contentor está um pouco danificado,2,Não,Não,37.136673,-8.564685
111,8a9a3f05,Portimão,2021-07-06,4,1ab7e763,2,Contentor semi-enterrado,3000,0.5,Bom,,2,Não,Não,37.136366,-8.565754
112,e513f513,Portimão,2021-07-06,2,34d4c740,2,Contentor semi-enterrado,3000,1.0,Bom,Recolheram 1 a 100%,1,Não,Não,37.131792,-8.537137
113,19354a9b,Portimão,2021-07-06,4,2ed72858,1,Rectangular c/ rodas,1000,0.5,Bom,,1,Não,Não,37.134136,-8.56707
114,dd01ead7,Portimão,2021-07-06,4,1ffae6d8,2,Rectangular c/ rodas,1000,0.75,Bom,Lixo em redor passível de recolha. Caixas de madeira,2,Sim,Não,37.133816,-8.568979
115,eb0f3009,Portimão,2021-07-06,4,59bb132b,1,Contentor semi-enterrado,3000,0.0,Bom,Não foi recolhido 1 de 2,1,Não,Não,37.134437,-8.569433
116,e27f3d91,Portimão,2021-07-06,4,64c391fa,1,Contentor semi-enterrado,3000,0.5,Bom,,1,Não,Não,37.13442,-8.569454
117,464fb609,Portimão,2021-07-06,2,8edc04f4,2,Contentor semi-enterrado,3000,0.5,Bom,Dois a 50,2,Não,Não,37.131631,-8.535898
118,e7d0655f,Portimão,2021-07-06,4,68eee35c,1,Contentor semi-enterrado,3000,0.75,Bom,,1,Não,Não,37.135118,-8.569516
119,87f52c62,Portimão,2021-07-06,2,c2ab13a7,2,Contentor semi-enterrado,3000,0.5,Bom,"Recolheram 1, a 50",1,Não,Não,37.131735,-8.534948
120,c1aa6bbb,Portimão,2021-07-06,4,9de747c3,2,Rectangular c/ rodas,1000,0.25,Bom,Lixo no chão,2,Não,Não,37.134049,-8.570563
121,7fbee138,Portimão,2021-07-06,4,b62a8ec8,3,Rectangular c/ rodas,1000,0.25,Bom,,3,Não,Não,37.132991,-8.571184
122,a7fe9607,Portimão,2021-07-06,4,22ddce4d,1,Contentor semi-enterrado,3000,0.5,Bom,3 mas só 1 foi recolhido,1,Não,Não,37.132591,-8.572869
123,d30e484c,Portimão,2021-07-06,2,9634f46b,2,Contentor semi-enterrado,3000,1.0,Razoável,"Um a 100, outro a 75. Um com buraco no topo.",2,Não,Não,37.135788,-8.535639
124,f9e00392,Portimão,2021-07-06,4,66c3f19e,2,Rectangular c/ rodas,1000,1.0,Bom,,2,Não,Não,37.135009,-8.574606
125,f5320f60,Portimão,2021-07-06,2,100169ab,1,Contentor semi-enterrado,3000,0.75,Bom,Um a 75,1,Não,Não,37.136757,-8.535612
126,0a927b56,Portimão,2021-07-06,4,9d90060d,1,Rectangular c/ rodas,1000,1.0,Bom,,1,Não,Não,37.134332,-8.57668
127,b553454f,Portimão,2021-07-06,4,353a74d0,1,Rectangular c/ rodas,240,0.0,Mau,Não recolhidos,0,Não,Não,37.134331,-8.57667
128,dee0b286,Portimão,2021-07-06,4,5b741eb9,3,Rectangular c/ rodas,1000,0.5,Bom,Monos não recolhidos,3,Não,Não,37.133995,-8.571856
129,e9a0c8fa,Portimão,2021-07-06,4,2056608d,3,Rectangular c/ rodas,1000,0.75,Bom,,3,Não,Não,37.132899,-8.570322
130,8c8242db,Portimão,2021-07-06,2,026ec4ae,3,Contentor semi-enterrado,3000,0.75,Razoável,"Recolheram 2, os dois a 75",2,Não,Não,37.135993,-8.537334
131,4b9a11a0,Portimão,2021-07-06,4,c1091bae,2,Rectangular c/ rodas,1000,0.75,Bom,,2,Não,Não,37.132126,-8.570975
132,b49afdc9,Portimão,2021-07-06,4,93fa1c4f,2,Rectangular c/ rodas,1000,0.75,Bom,,2,Não,Não,37.133019,-8.574072
133,0b7acffd,Portimão,2021-07-06,2,1eef397a,1,Rectangular c/ rodas,1000,1.0,Bom,,1,Não,Não,37.13507,-8.539217
134,b361cba7,Portimão,2021-07-06,4,9d1c2e9c,3,Contentor semi-enterrado,3000,1.0,Bom,Lixo em redor,3,Não,Não,37.131363,-8.572973
135,9426214d,Portimão,2021-07-06,2,40f6cc54,2,Contentor semi-enterrado,3000,0.5,Bom,Dois a 50,2,Não,Não,37.133851,-8.540823
136,333403d2,Portimão,2021-07-06,4,7312cbb2,1,Contentor semi-enterrado,3000,0.0,Bom,Não recolheu,0,Não,Não,37.125789,-8.573703
137,0de59f4c,Portimão,2021-07-06,4,d6b9d92d,1,Rectangular c/ rodas,1000,0.75,Razoável,,1,Não,Não,37.130536,-8.573982
138,df3a8189,Portimão,2021-07-06,2,a5a82474,3,Contentor semi-enterrado,3000,1.0,Bom,"Recolheram 3, um a 100, dois a 50%",3,Não,Não,37.133236,-8.544895
139,a90397be,Portimão,2021-07-06,4,401a4d79,1,Rectangular c/ rodas,1000,0.0,Bom,Não recolh,0,Não,Não,37.130255,-8.575803
140,35a9c634,Portimão,2021-07-06,4,44499450,2,Contentor semi-enterrado,3000,0.75,Bom,Lixo recolhido a volta,2,Sim,Não,37.132061,-8.577631
141,9135f7c2,Portimão,2021-07-06,4,dfe0b431,3,Contentor semi-enterrado,3000,0.75,Bom,,3,Não,Não,37.13124,-8.577111
142,d1b0351d,Portimão,2021-07-06,4,8aa093e1,1,Contentor semi-enterrado,3000,0.0,Bom,Não recolhido,0,Não,Não,37.128562,-8.582252
143,dbad717c,Portimão,2021-07-06,4,a61a08d7,1,Rectangular c/ rodas,1000,0.5,Bom,Contentor em bomba de gasolina,1,Não,Sim,37.128961,-8.579543
144,bdf94f62,Portimão,2021-07-06,4,dc2e1769,2,Rectangular c/ rodas,1000,0.25,Razoável,,2,Não,Não,37.129369,-8.583618
145,cca3d56d,Portimão,2021-07-06,2,39c92a40,1,Rectangular c/ rodas,1000,0.5,Bom,,1,Não,Não,37.2076,-8.538776
146,ac99d849,Portimão,2021-07-06,4,c206d04c,1,Contentor semi-enterrado,3000,0.0,Bom,Não recolhid,0,Não,Não,37.131022,-8.583801
147,71e95f3f,Portimão,2021-07-06,4,4ccf9707,1,Contentor semi-enterrado,3000,0.75,Bom,,1,Não,Não,37.130202,-8.582286
148,424ddb1c,Portimão,2021-07-06,2,ffe18bcc,2,Rectangular c/ rodas,1000,1.0,Bom,"Dois, um a 100, um a 50",2,Não,Não,37.222154,-8.543736
149,ff28866f,Portimão,2021-07-06,4,193a6cb3,1,Rectangular c/ rodas,1000,0.75,Bom,Recolha em Hotel,1,Não,Sim,37.129482,-8.582513
150,c331d1e3,Portimão,2021-07-06,2,57674881,3,Rectangular c/ rodas,1000,1.0,Bom,"Um a 100, um a 50, um a 25",3,Não,Não,37.228318,-8.543916
151,0bf41c4b,Portimão,2021-07-06,4,52c62536,5,Rectangular c/ rodas,1000,0.75,Bom,,5,Não,Não,37.130667,-8.580986
152,c6a2cc90,Portimão,2021-07-06,4,24554c50,1,Contentor semi-enterrado,3000,0.0,Bom,Não recolhidos,0,Não,Não,37.129255,-8.582848
153,8ddf33dc,Portimão,2021-07-06,4,59d13542,1,Contentor semi-enterrado,3000,0.75,Bom,,1,Não,Não,37.128119,-8.58342
154,778edbc6,Portimão,2021-07-06,2,24bb6253,2,Rectangular c/ rodas,1000,1.0,Bom,"Recolheram 1, a 100",1,Não,Não,37.240145,-8.546035
155,70c5f183,Portimão,2021-07-06,4,23121937,2,Contentor semi-enterrado,3000,0.75,Bom,,0,Não,Não,37.127127,-8.581425
156,d2b76293,Portimão,2021-07-06,2,a8323c19,1,Rectangular c/ rodas,1000,0.5,Bom,,1,Não,Não,37.233102,-8.544179
157,8df5d499,Portimão,2021-07-06,4,798c4163,3,Rectangular c/ rodas,1000,0.5,Bom,,1,Não,Não,37.12528,-8.579752
158,fdb42b6e,Portimão,2021-07-06,2,c3db32b8,1,Sacos de lixo,Outro,0.5,Mau,Devia ter contentor mas contentor não estava no sitio,1,Sim,Não,37.2297,-8.543996
159,bd4f9836,Portimão,2021-07-06,4,6c186629,2,Contentor semi-enterrado,3000,0.75,Bom,,2,Não,Não,37.127356,-8.57671
160,fee0d39e,Portimão,2021-07-06,2,93885963,2,Rectangular c/ rodas,1000,0.5,Bom,"Um a 50, um a 25",2,Não,Não,37.224649,-8.543881
161,3a0c4f55,Portimão,2021-07-06,2,c848e3bc,4,Rectangular c/ rodas,1000,1.0,Bom,"3 a 100, 1 a 25%",4,Não,Não,37.218243,-8.543653
162,96ab3d90,Portimão,2021-07-06,4,5540c303,1,Contentor semi-enterrado,3000,0.75,Bom,Só foi recolhido 1 de 2,1,Não,Não,37.128954,-8.57788
163,9cebf650,Portimão,2021-07-06,2,f63b3744,1,Rectangular c/ rodas,1000,0.25,Bom,,1,Não,Não,37.215255,-8.543443
164,f5fc46da,Portimão,2021-07-06,2,22b41a4a,1,Rectangular c/ rodas,1000,0.5,Bom,,1,Não,Não,37.214284,-8.543438
165,8f6434c6,Portimão,2021-07-06,2,06cdac25,2,Contentor semi-enterrado,3000,0.25,Bom,"Ambos foram recolhidos, 25% ambos",2,Não,Não,37.154239,-8.556219
166,adc2ee0b,Portimão,2021-07-06,4,161be496,1,Contentor semi-enterrado,3000,0.25,Bom,,1,Não,Não,37.140974,-8.543153
167,e8ad0fc8,Portimão,2021-07-06,3,e9043da8,2,Contentor semi-enterrado,3000,0.0,Bom,"Visitamos 2 ,mas só recolhemos um",1,Não,Não,37.141181,-8.541624
168,1f3b2c0d,Portimão,2021-07-06,3,e3527a93,1,Contentor semi-enterrado,3000,0.25,Bom,Visitou 2 e recolheu 1,1,Não,Não,37.14107,-8.540905
